PARID,Postcode,Borough,Latitude,Longitude,NTA,Street_Address
1011381509,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381510,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381511,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381512,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381513,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381514,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381515,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381516,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381517,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381518,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381519,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381520,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381521,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381522,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381523,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381524,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381525,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381526,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381528,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381529,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381530,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381531,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381532,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381533,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381534,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381535,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381537,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381538,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381541,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381542,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381543,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381544,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381545,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381546,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381547,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381549,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381550,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381552,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381553,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381554,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381555,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381556,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381557,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381558,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381559,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381561,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381562,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381564,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381565,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381566,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381567,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381568,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381569,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381570,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381573,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381574,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381577,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381578,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381579,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381580,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381581,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381582,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381583,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381584,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381585,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381586,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381587,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381588,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381589,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381590,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011420024,10023,MANHATTAN,40.776376,-73.980355,Lincoln Square,117 WEST 70 STREET
1011620060,10023,MANHATTAN,40.778682,-73.983914,Lincoln Square,266 WEST 71 STREET
1011640047,10023,MANHATTAN,40.779876,-73.982553,Lincoln Square,240 WEST 73 STREET
1011660035,10023,MANHATTAN,40.780621999999994,-73.981412,Upper West Side,2126 BROADWAY
1011670055,10023,MANHATTAN,40.78197,-73.98161,Upper West Side,242 WEST 76 STREET
1011680044,10024,MANHATTAN,40.782137,-73.98092,Upper West Side,2170 BROADWAY
1011680056,10024,MANHATTAN,40.782253000000004,-73.980898,Upper West Side,2175 BROADWAY
1011714504,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714505,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714506,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714507,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011820049,10023,MANHATTAN,40.779462,-73.985803,Lincoln Square,342 WEST 71 STREET
1011840077,10023,MANHATTAN,40.78135,-73.983372,Upper West Side,305 WEST END AVENUE
1011950005,10024,MANHATTAN,40.782596999999996,-73.973026,Upper West Side,45 WEST 81 STREET
1012100026,10024,MANHATTAN,40.782276,-73.976229,Upper West Side,117 WEST 79 STREET
1012130038,10024,MANHATTAN,40.78476,-73.974149,Upper West Side,106 WEST 83 STREET
1012130039,10024,MANHATTAN,40.784779,-73.974192,Upper West Side,108 WEST 83 STREET
1012270029,10024,MANHATTAN,40.78335,-73.97819,Upper West Side,400 AMSTERDAM AVENUE
1012330011,10024,MANHATTAN,40.787696999999994,-73.97704,Upper West Side,2341 BROADWAY
1012330025,10024,MANHATTAN,40.787178000000004,-73.97590600000001,Upper West Side,207 WEST 85 STREET
1012350023,10024,MANHATTAN,40.78852,-73.97488,Upper West Side,209 WEST 87 STREET
1012350029,10024,MANHATTAN,40.788457,-73.97446500000001,Upper West Side,560 AMSTERDAM AVENUE
1012390039,10025,MANHATTAN,40.791646,-73.972607,Upper West Side,206 WEST 92 STREET
1012400001,10025,MANHATTAN,40.793033,-73.974817,Upper West Side,666 WEST END AVENUE
1012410023,10025,MANHATTAN,40.792999,-73.972975,Upper West Side,2508 BROADWAY
1012420024,10025,MANHATTAN,40.793440999999994,-73.972657,Upper West Side,2520 BROADWAY
1012420039,10025,MANHATTAN,40.793661,-73.972498,Upper West Side,2528 BROADWAY
1012430029,10025,MANHATTAN,40.793485,-73.970794,Upper West Side,720 AMSTERDAM AVENUE
1012440008,10024,MANHATTAN,40.784531,-73.981562,Upper West Side,307 WEST 79 STREET
1012440033,10024,MANHATTAN,40.785574,-73.981713,Upper West Side,80 RIVERSIDE DRIVE
1012460049,10024,MANHATTAN,40.788653000000004,-73.979452,Upper West Side,340 WEST 85 STREET
1012480011,10024,MANHATTAN,40.789773,-73.979936,Upper West Side,345 WEST 86 STREET
1012480014,10024,MANHATTAN,40.789567,-73.979448,Upper West Side,333 WEST 86 STREET
1012490054,10024,MANHATTAN,40.790662,-73.97805,Upper West Side,350 WEST 88 STREET
1012520046,10025,MANHATTAN,40.793469,-73.974936,Upper West Side,307 WEST 93 STREET
1012520060,10025,MANHATTAN,40.794114,-73.97456700000001,Upper West Side,306 WEST 94 STREET
1012520063,10025,MANHATTAN,40.794125,-73.97459599999999,Upper West Side,308 WEST 94 STREET
1012530010,10025,MANHATTAN,40.794205,-73.974734,Upper West Side,319 WEST 94 STREET
1012530013,10025,MANHATTAN,40.794177000000005,-73.974676,Upper West Side,315 WEST 94 STREET
1012530038,10025,MANHATTAN,40.794825,-73.974296,Upper West Side,316 WEST 95 STREET
1012530041,10025,MANHATTAN,40.794918,-73.974517,Upper West Side,330 WEST 95 STREET
1012590011,10036,MANHATTAN,40.754814,-73.981935,Midtown-Midtown South,47 WEST 43 STREET
1012590025,10036,MANHATTAN,40.754503,-73.981195,Midtown-Midtown South,15 WEST 43 STREET
1012590047,10036,MANHATTAN,40.755077,-73.980661,Midtown-Midtown South,12 WEST 44 STREET
1012590054,10036,MANHATTAN,40.755255,-73.981087,Midtown-Midtown South,30 WEST 44 STREET
1012600007,10036,MANHATTAN,40.755555,-73.98175400000001,Midtown-Midtown South,59 WEST 44 STREET
1012600010,10036,MANHATTAN,40.755516,-73.98165999999999,Midtown-Midtown South,55 WEST 44 STREET
1012600012,10036,MANHATTAN,40.755439,-73.981476,Midtown-Midtown South,47 WEST 44 STREET
1012600014,10036,MANHATTAN,40.75542,-73.981429,Midtown-Midtown South,45 WEST 44 STREET
1012600016,10036,MANHATTAN,40.755362,-73.98129200000001,Midtown-Midtown South,39 WEST 44 STREET
1012600020,10036,MANHATTAN,40.755244,-73.981014,Midtown-Midtown South,27 WEST 44 STREET
1012600056,10036,MANHATTAN,40.755963,-73.980823,Midtown-Midtown South,38 WEST 45 STREET
1012601101,10036,MANHATTAN,40.756240999999996,-73.98148,Midtown-Midtown South,66 WEST 45 STREET
1012601102,10036,MANHATTAN,40.756240999999996,-73.98148,Midtown-Midtown South,66 WEST 45 STREET
1012610029,10036,MANHATTAN,40.755755,-73.980285,Midtown-Midtown South,15 WEST 45 STREET
1012610054,10036,MANHATTAN,40.756504,-73.980173,Midtown-Midtown South,30 WEST 46 STREET
1012620009,10036,MANHATTAN,40.756803000000005,-73.980841,Midtown-Midtown South,59 WEST 46 STREET
1012670030,10019,MANHATTAN,40.759298,-73.977032,Midtown-Midtown South,3 WEST 51 STREET
1012671003,10019,MANHATTAN,40.759865999999995,-73.978385,Midtown-Midtown South,25 WEST 51 STREET
1012671004,10019,MANHATTAN,40.759865999999995,-73.978385,Midtown-Midtown South,25 WEST 51 STREET
1012671103,10019,MANHATTAN,40.759482,-73.977468,Midtown-Midtown South,11 WEST 51 STREET
1012671104,10019,MANHATTAN,40.759482,-73.977468,Midtown-Midtown South,11 WEST 51 STREET
1012681201,10019,MANHATTAN,40.760971999999995,-73.977172,Midtown-Midtown South,20 WEST 53 STREET
1012700001,10019,MANHATTAN,40.762487,-73.978521,Midtown-Midtown South,1340 AVENUE OF THE AMER
1012700034,10019,MANHATTAN,40.761139,-73.975316,Midtown-Midtown South,690 5 AVENUE
1012700038,10019,MANHATTAN,40.761303999999996,-73.97519399999999,Midtown-Midtown South,696 5 AVENUE
1012710017,10019,MANHATTAN,40.762248,-73.97626899999999,Midtown-Midtown South,39 WEST 55 STREET
1012710019,10019,MANHATTAN,40.762190000000004,-73.97613199999999,Midtown-Midtown South,33 WEST 55 STREET
1012710050,10019,MANHATTAN,40.762648999999996,-73.975323,Midtown-Midtown South,18 WEST 56TH STREET
1012710051,10019,MANHATTAN,40.762668,-73.97537,Midtown-Midtown South,20 WEST 56 STREET
1012710052,10019,MANHATTAN,40.762687,-73.97541700000001,Midtown-Midtown South,22 WEST 56 STREET
1012720026,10019,MANHATTAN,40.762621,-73.975211,Midtown-Midtown South,13 WEST 56 STREET
1012730060,10019,MANHATTAN,40.764361,-73.975189,Midtown-Midtown South,42 WEST 58 STREET
1012730071,10019,MANHATTAN,40.764734999999995,-73.976885,Midtown-Midtown South,1412 AVENUE OF THE AMER
1012740011,10019,MANHATTAN,40.765039,-73.97475899999999,Midtown-Midtown South,34 CENTRAL PARK SOUTH
1012741201,10019,MANHATTAN,40.765163,-73.97505100000001,Midtown-Midtown South,50 CENTRAL PARK SOUTH
1012741202,10019,MANHATTAN,40.765163,-73.97505100000001,Midtown-Midtown South,50 CENTRAL PARK SOUTH
1012741303,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741304,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741305,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741306,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741307,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741308,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741309,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741310,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741311,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741312,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741313,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741314,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741315,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741316,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741317,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741318,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741319,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741320,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741321,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741322,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741323,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741324,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741325,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741326,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741327,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741328,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741329,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741330,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741331,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741332,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741333,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741334,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741335,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741336,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741337,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741338,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741339,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741340,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741341,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741342,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741343,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741344,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741345,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741346,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741347,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741348,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741349,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741350,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741351,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741352,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741353,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741354,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741355,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741356,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741357,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741358,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741359,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741360,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741361,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741362,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741363,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741364,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741365,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741366,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741367,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741368,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741369,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741370,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741371,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741372,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741373,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741374,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741375,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741376,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741377,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741378,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741379,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741380,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741381,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741382,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741383,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741384,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741385,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741386,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741387,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741388,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741389,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741390,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741391,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741392,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741393,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741394,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741395,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741396,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741397,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741398,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741399,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741400,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741401,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741402,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741403,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741404,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741405,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741406,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741407,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741408,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741409,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741410,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741411,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741412,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741413,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741414,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741415,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741416,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741417,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741418,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741419,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741420,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741421,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741422,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741423,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741424,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741425,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741426,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741427,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741428,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741429,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741430,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741431,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741432,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741433,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741434,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741435,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741436,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741437,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741438,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741439,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741440,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741441,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741442,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741443,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741444,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741445,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
