PARID,BOROCODE,Postcode,Borough,Latitude,Longitude,NTA,Street_Address
1011381481,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381482,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381483,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381484,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381485,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381486,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381487,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381488,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381489,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381490,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381491,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381492,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381493,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381494,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381495,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381496,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381497,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381498,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381499,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381500,1,10023,MANHATTAN,40.774122999999996,-73.982229,Lincoln Square,1965 BROADWAY
1011381503,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381505,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381506,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381507,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381509,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381510,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381511,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381512,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381513,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381514,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381515,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381516,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381517,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381518,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381519,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381520,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381521,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381522,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381523,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381524,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381525,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381526,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381528,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381529,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381530,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381531,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381532,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381533,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381534,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381535,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381537,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381538,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381541,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381542,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381543,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381544,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381545,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381546,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381547,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381549,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381550,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381552,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381553,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381554,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381555,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381556,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381557,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381558,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381559,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381561,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381562,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381564,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381565,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381566,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381567,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381568,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381569,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381570,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381573,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381574,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381577,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381578,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381579,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381580,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381581,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381582,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381583,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381584,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381585,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381586,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381587,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381588,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381589,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011381590,1,10023,MANHATTAN,40.774386,-73.983399,Lincoln Square,155 WEST 66 STREET
1011420024,1,10023,MANHATTAN,40.776376,-73.980355,Lincoln Square,117 WEST 70 STREET
1011620060,1,10023,MANHATTAN,40.778682,-73.983914,Lincoln Square,266 WEST 71 STREET
1011640047,1,10023,MANHATTAN,40.779876,-73.982553,Lincoln Square,240 WEST 73 STREET
1011660035,1,10023,MANHATTAN,40.780621999999994,-73.981412,Upper West Side,2126 BROADWAY
1011670055,1,10023,MANHATTAN,40.78197,-73.98161,Upper West Side,242 WEST 76 STREET
1011680044,1,10024,MANHATTAN,40.782137,-73.98092,Upper West Side,2170 BROADWAY
1011680056,1,10024,MANHATTAN,40.782253000000004,-73.980898,Upper West Side,2175 BROADWAY
1011714504,1,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714505,1,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714506,1,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011714507,1,10019,MANHATTAN,40.771898,-73.9911,Lincoln Square,625 WEST 59 STREET
1011820049,1,10023,MANHATTAN,40.779462,-73.985803,Lincoln Square,342 WEST 71 STREET
1011840077,1,10023,MANHATTAN,40.78135,-73.983372,Upper West Side,305 WEST END AVENUE
1011950005,1,10024,MANHATTAN,40.782596999999996,-73.973026,Upper West Side,45 WEST 81 STREET
1012100026,1,10024,MANHATTAN,40.782276,-73.976229,Upper West Side,117 WEST 79 STREET
1012130038,1,10024,MANHATTAN,40.78476,-73.974149,Upper West Side,106 WEST 83 STREET
1012130039,1,10024,MANHATTAN,40.784779,-73.974192,Upper West Side,108 WEST 83 STREET
1012270029,1,10024,MANHATTAN,40.78335,-73.97819,Upper West Side,400 AMSTERDAM AVENUE
1012330011,1,10024,MANHATTAN,40.787696999999994,-73.97704,Upper West Side,2341 BROADWAY
1012330025,1,10024,MANHATTAN,40.787178000000004,-73.97590600000001,Upper West Side,207 WEST 85 STREET
1012350023,1,10024,MANHATTAN,40.78852,-73.97488,Upper West Side,209 WEST 87 STREET
1012350029,1,10024,MANHATTAN,40.788457,-73.97446500000001,Upper West Side,560 AMSTERDAM AVENUE
1012390039,1,10025,MANHATTAN,40.791646,-73.972607,Upper West Side,206 WEST 92 STREET
1012400001,1,10025,MANHATTAN,40.793033,-73.974817,Upper West Side,666 WEST END AVENUE
1012410023,1,10025,MANHATTAN,40.792999,-73.972975,Upper West Side,2508 BROADWAY
1012420024,1,10025,MANHATTAN,40.793440999999994,-73.972657,Upper West Side,2520 BROADWAY
1012420039,1,10025,MANHATTAN,40.793661,-73.972498,Upper West Side,2528 BROADWAY
1012430029,1,10025,MANHATTAN,40.793485,-73.970794,Upper West Side,720 AMSTERDAM AVENUE
1012440008,1,10024,MANHATTAN,40.784531,-73.981562,Upper West Side,307 WEST 79 STREET
1012440033,1,10024,MANHATTAN,40.785574,-73.981713,Upper West Side,80 RIVERSIDE DRIVE
1012460049,1,10024,MANHATTAN,40.788653000000004,-73.979452,Upper West Side,340 WEST 85 STREET
1012480011,1,10024,MANHATTAN,40.789773,-73.979936,Upper West Side,345 WEST 86 STREET
1012480014,1,10024,MANHATTAN,40.789567,-73.979448,Upper West Side,333 WEST 86 STREET
1012490054,1,10024,MANHATTAN,40.790662,-73.97805,Upper West Side,350 WEST 88 STREET
1012520046,1,10025,MANHATTAN,40.793469,-73.974936,Upper West Side,307 WEST 93 STREET
1012520060,1,10025,MANHATTAN,40.794114,-73.97456700000001,Upper West Side,306 WEST 94 STREET
1012520063,1,10025,MANHATTAN,40.794125,-73.97459599999999,Upper West Side,308 WEST 94 STREET
1012530010,1,10025,MANHATTAN,40.794205,-73.974734,Upper West Side,319 WEST 94 STREET
1012530013,1,10025,MANHATTAN,40.794177000000005,-73.974676,Upper West Side,315 WEST 94 STREET
1012530038,1,10025,MANHATTAN,40.794825,-73.974296,Upper West Side,316 WEST 95 STREET
1012530041,1,10025,MANHATTAN,40.794918,-73.974517,Upper West Side,330 WEST 95 STREET
1012590011,1,10036,MANHATTAN,40.754814,-73.981935,Midtown-Midtown South,47 WEST 43 STREET
1012590025,1,10036,MANHATTAN,40.754503,-73.981195,Midtown-Midtown South,15 WEST 43 STREET
1012590047,1,10036,MANHATTAN,40.755077,-73.980661,Midtown-Midtown South,12 WEST 44 STREET
1012590054,1,10036,MANHATTAN,40.755255,-73.981087,Midtown-Midtown South,30 WEST 44 STREET
1012600007,1,10036,MANHATTAN,40.755555,-73.98175400000001,Midtown-Midtown South,59 WEST 44 STREET
1012600010,1,10036,MANHATTAN,40.755516,-73.98165999999999,Midtown-Midtown South,55 WEST 44 STREET
1012600012,1,10036,MANHATTAN,40.755439,-73.981476,Midtown-Midtown South,47 WEST 44 STREET
1012600014,1,10036,MANHATTAN,40.75542,-73.981429,Midtown-Midtown South,45 WEST 44 STREET
1012600016,1,10036,MANHATTAN,40.755362,-73.98129200000001,Midtown-Midtown South,39 WEST 44 STREET
1012600020,1,10036,MANHATTAN,40.755244,-73.981014,Midtown-Midtown South,27 WEST 44 STREET
1012600056,1,10036,MANHATTAN,40.755963,-73.980823,Midtown-Midtown South,38 WEST 45 STREET
1012601101,1,10036,MANHATTAN,40.756240999999996,-73.98148,Midtown-Midtown South,66 WEST 45 STREET
1012601102,1,10036,MANHATTAN,40.756240999999996,-73.98148,Midtown-Midtown South,66 WEST 45 STREET
1012610029,1,10036,MANHATTAN,40.755755,-73.980285,Midtown-Midtown South,15 WEST 45 STREET
1012610054,1,10036,MANHATTAN,40.756504,-73.980173,Midtown-Midtown South,30 WEST 46 STREET
1012620009,1,10036,MANHATTAN,40.756803000000005,-73.980841,Midtown-Midtown South,59 WEST 46 STREET
1012670030,1,10019,MANHATTAN,40.759298,-73.977032,Midtown-Midtown South,3 WEST 51 STREET
1012671003,1,10019,MANHATTAN,40.759865999999995,-73.978385,Midtown-Midtown South,25 WEST 51 STREET
1012671004,1,10019,MANHATTAN,40.759865999999995,-73.978385,Midtown-Midtown South,25 WEST 51 STREET
1012671103,1,10019,MANHATTAN,40.759482,-73.977468,Midtown-Midtown South,11 WEST 51 STREET
1012671104,1,10019,MANHATTAN,40.759482,-73.977468,Midtown-Midtown South,11 WEST 51 STREET
1012681201,1,10019,MANHATTAN,40.760971999999995,-73.977172,Midtown-Midtown South,20 WEST 53 STREET
1012700001,1,10019,MANHATTAN,40.762487,-73.978521,Midtown-Midtown South,1340 AVENUE OF THE AMER
1012700034,1,10019,MANHATTAN,40.761139,-73.975316,Midtown-Midtown South,690 5 AVENUE
1012700038,1,10019,MANHATTAN,40.761303999999996,-73.97519399999999,Midtown-Midtown South,696 5 AVENUE
1012710017,1,10019,MANHATTAN,40.762248,-73.97626899999999,Midtown-Midtown South,39 WEST 55 STREET
1012710019,1,10019,MANHATTAN,40.762190000000004,-73.97613199999999,Midtown-Midtown South,33 WEST 55 STREET
1012710050,1,10019,MANHATTAN,40.762648999999996,-73.975323,Midtown-Midtown South,18 WEST 56TH STREET
1012710051,1,10019,MANHATTAN,40.762668,-73.97537,Midtown-Midtown South,20 WEST 56 STREET
1012710052,1,10019,MANHATTAN,40.762687,-73.97541700000001,Midtown-Midtown South,22 WEST 56 STREET
1012720026,1,10019,MANHATTAN,40.762621,-73.975211,Midtown-Midtown South,13 WEST 56 STREET
1012730060,1,10019,MANHATTAN,40.764361,-73.975189,Midtown-Midtown South,42 WEST 58 STREET
1012730071,1,10019,MANHATTAN,40.764734999999995,-73.976885,Midtown-Midtown South,1412 AVENUE OF THE AMER
1012740011,1,10019,MANHATTAN,40.765039,-73.97475899999999,Midtown-Midtown South,34 CENTRAL PARK SOUTH
1012741201,1,10019,MANHATTAN,40.765163,-73.97505100000001,Midtown-Midtown South,50 CENTRAL PARK SOUTH
1012741202,1,10019,MANHATTAN,40.765163,-73.97505100000001,Midtown-Midtown South,50 CENTRAL PARK SOUTH
1012741303,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741304,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741305,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741306,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741307,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741308,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741309,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741310,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741311,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741312,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741313,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741314,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741315,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741316,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741317,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741318,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741319,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741320,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741321,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741322,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741323,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741324,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741325,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741326,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741327,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741328,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741329,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741330,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741331,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741332,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741333,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741334,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741335,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741336,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741337,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741338,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741339,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741340,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741341,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741342,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741343,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741344,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741345,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741346,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741347,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741348,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741349,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741350,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741351,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741352,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741353,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741354,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741355,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741356,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741357,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741358,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741359,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741360,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741361,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741362,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741363,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741364,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741365,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741366,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741367,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741368,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741369,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741370,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741371,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741372,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741373,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741374,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741375,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741376,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741377,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741378,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741379,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741380,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741381,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741382,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741383,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741384,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741385,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741386,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741387,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741388,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741389,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741390,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741391,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741392,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741393,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741394,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741395,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741396,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741397,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741398,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741399,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741400,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741401,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741402,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741403,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741404,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741405,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741406,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741407,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741408,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
1012741409,1,10019,MANHATTAN,40.764155,-73.973951,Midtown-Midtown South,768 5 AVENUE
