,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
29,Ends Meat,4.5,87,254 36th St,11232,https://www.yelp.com/biz/ends-meat-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.656122,-74.00763
30,White Maize,4.5,190,277 Smith St,11231,https://www.yelp.com/biz/white-maize-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.6824378967285,-73.9931335449219
31,The Drunken Munkey - UES,4.5,1013,338 E 92nd St,10128,https://www.yelp.com/biz/the-drunken-munkey-ues-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.78098,-73.94751
32,KAL,4.5,164,34-05 30th Ave,11103,https://www.yelp.com/biz/kal-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76584,-73.91859
33,Judge Roy Bean Public House,4.5,744,38 W 56th St,10019,https://www.yelp.com/biz/judge-roy-bean-public-house-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7629158108786,-73.9761248066812
34,The Modern,4.5,1017,9 W 53rd St,10019,https://www.yelp.com/biz/the-modern-new-york-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7610699,-73.97709
35,Breads Bakery,4.5,1018,18 E 16th St,10003,https://www.yelp.com/biz/breads-bakery-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73661,-73.99181
36,Xinjiang BBQ Cart,4.5,329,41ST Ave,11355,https://www.yelp.com/biz/xinjiang-bbq-cart-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.758665,-73.829384
37,My Pie Pizzeria Romana,4.5,753,690 Lexington Ave,10022,https://www.yelp.com/biz/my-pie-pizzeria-romana-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.7608512,-73.9694809
38,La Vecina,4.5,165,30-66 Steinway St,11103,https://www.yelp.com/biz/la-vecina-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76232,-73.9165699
